# Time,Radius_of_Gyration
1.880000000000000000e+04,8.586966489253458690e+01
1.885000000000000000e+04,8.588913146616459926e+01
1.890000000000000000e+04,8.579402782288713070e+01
1.895000000000000000e+04,8.585973401814497663e+01
1.900000000000000000e+04,8.586756560333871846e+01
1.905000000000000000e+04,8.581885338841395594e+01
1.910000000000000000e+04,8.588415692563238224e+01
1.915000000000000000e+04,8.581614021873481590e+01
1.920000000000000000e+04,8.580510852629791430e+01
1.925000000000000000e+04,8.586872119367127709e+01
1.930000000000000000e+04,8.583195304295990979e+01
1.935000000000000000e+04,8.577601952948448627e+01
1.940000000000000000e+04,8.581880489863921468e+01
1.945000000000000000e+04,8.580010154119024435e+01
1.950000000000000000e+04,8.578609654144416652e+01
1.955000000000000000e+04,8.586822184553732029e+01
1.960000000000000000e+04,8.587016439846652816e+01
1.965000000000000000e+04,8.575548128748755516e+01
1.970000000000000000e+04,8.579723490194443514e+01
1.975000000000000000e+04,8.576672932792091331e+01
1.980000000000000000e+04,8.580981663368667967e+01
1.985000000000000000e+04,8.588396458403610723e+01
1.990000000000000000e+04,8.580154778724347864e+01
1.995000000000000000e+04,8.581133458363964905e+01
2.000000000000000000e+04,8.580110304754288109e+01
2.005000000000000000e+04,8.580150775506938032e+01
2.010000000000000000e+04,8.574657800750787828e+01
2.015000000000000000e+04,8.570432343255903618e+01
2.020000000000000000e+04,8.579357539001088639e+01
2.025000000000000000e+04,8.581922118334556160e+01
2.030000000000000000e+04,8.580367514896408920e+01
2.035000000000000000e+04,8.574725385082915352e+01
2.040000000000000000e+04,8.578928199545151756e+01
2.045000000000000000e+04,8.577045258937357630e+01
2.050000000000000000e+04,8.575073654502679688e+01
2.055000000000000000e+04,8.570150705659381174e+01
2.060000000000000000e+04,8.576849003109126102e+01
2.065000000000000000e+04,8.567186775168642043e+01
2.070000000000000000e+04,8.582083900806280496e+01
2.075000000000000000e+04,8.573574554796296354e+01
2.080000000000000000e+04,8.579579624656319936e+01
2.085000000000000000e+04,8.574401269447162122e+01
2.090000000000000000e+04,8.575175794622818159e+01
2.095000000000000000e+04,8.576492012450682978e+01
2.100000000000000000e+04,8.577130267575934397e+01
2.105000000000000000e+04,8.580208733822462364e+01
2.110000000000000000e+04,8.580096432710021759e+01
2.115000000000000000e+04,8.573910162521644907e+01
2.120000000000000000e+04,8.570567330332157496e+01
2.125000000000000000e+04,8.574197459180901149e+01
2.130000000000000000e+04,8.574471652012915968e+01
2.135000000000000000e+04,8.573239668870920127e+01
2.140000000000000000e+04,8.575339808666589647e+01
2.145000000000000000e+04,8.582954754930986496e+01
2.150000000000000000e+04,8.581670906010931787e+01
2.155000000000000000e+04,8.583106496866736279e+01
2.160000000000000000e+04,8.584558646667430537e+01
2.165000000000000000e+04,8.574434937705662207e+01
2.170000000000000000e+04,8.579669571047442389e+01
2.175000000000000000e+04,8.572963396044437445e+01
2.180000000000000000e+04,8.574805412968375151e+01
2.185000000000000000e+04,8.569793094405956424e+01
2.190000000000000000e+04,8.581140635883114953e+01
2.195000000000000000e+04,8.582840156345312721e+01
2.200000000000000000e+04,8.582394839832780065e+01
2.205000000000000000e+04,8.584938663909566969e+01
2.210000000000000000e+04,8.587643022392191483e+01
2.215000000000000000e+04,8.584544127105036182e+01
2.220000000000000000e+04,8.588649150400372889e+01
2.225000000000000000e+04,8.586860232466958109e+01
2.230000000000000000e+04,8.581724436912678300e+01
2.235000000000000000e+04,8.585621577978403707e+01
2.240000000000000000e+04,8.581498050275197897e+01
2.245000000000000000e+04,8.576324681776357295e+01
2.250000000000000000e+04,8.581301819834392575e+01
2.255000000000000000e+04,8.574517732676395099e+01
2.260000000000000000e+04,8.583642868292892558e+01
2.265000000000000000e+04,8.584176424992115528e+01
2.270000000000000000e+04,8.584486112877998210e+01
2.275000000000000000e+04,8.582580622157790629e+01
2.280000000000000000e+04,8.580740589149510811e+01
2.285000000000000000e+04,8.576376188679073209e+01
2.290000000000000000e+04,8.580675200519486623e+01
2.295000000000000000e+04,8.577631138094717755e+01
2.300000000000000000e+04,8.578189872073879485e+01
2.305000000000000000e+04,8.571967301242186466e+01
2.310000000000000000e+04,8.579007490288769588e+01
2.315000000000000000e+04,8.568590158263417322e+01
2.320000000000000000e+04,8.565835783913090040e+01
2.325000000000000000e+04,8.573882419499449270e+01
2.330000000000000000e+04,8.574714159070633457e+01
2.335000000000000000e+04,8.573541671700385791e+01
2.340000000000000000e+04,8.567940763128896720e+01
2.345000000000000000e+04,8.573080746398174767e+01
2.350000000000000000e+04,8.569782529574908381e+01
2.355000000000000000e+04,8.569392286634879952e+01
2.360000000000000000e+04,8.567118623539673195e+01
2.365000000000000000e+04,8.566697796672957566e+01
2.370000000000000000e+04,8.560835455655140436e+01
2.375000000000000000e+04,8.564234916663014019e+01
2.380000000000000000e+04,8.566054877375617593e+01
2.385000000000000000e+04,8.568611292143326352e+01
2.390000000000000000e+04,8.563810207119635720e+01
2.395000000000000000e+04,8.563022438423179494e+01
2.400000000000000000e+04,8.575673329454713212e+01
2.405000000000000000e+04,8.566682653475164955e+01
2.410000000000000000e+04,8.570205328697196023e+01
2.415000000000000000e+04,8.576465585514142731e+01
2.420000000000000000e+04,8.574884280239966472e+01
2.425000000000000000e+04,8.569917736468894987e+01
2.430000000000000000e+04,8.579648439708316232e+01
2.435000000000000000e+04,8.573225153192795744e+01
2.440000000000000000e+04,8.577173677316243072e+01
2.445000000000000000e+04,8.580269528116343736e+01
2.450000000000000000e+04,8.579315157301286376e+01
2.455000000000000000e+04,8.581926475957834555e+01
2.460000000000000000e+04,8.575672198813626323e+01
2.465000000000000000e+04,8.571870116067395884e+01
2.470000000000000000e+04,8.575311055972500185e+01
2.475000000000000000e+04,8.576547672987254600e+01
2.480000000000000000e+04,8.587170957895415313e+01
2.485000000000000000e+04,8.568144190354546197e+01
2.490000000000000000e+04,8.581918547111082773e+01
2.495000000000000000e+04,8.579964119181326510e+01
2.500000000000000000e+04,8.580057088742924520e+01
2.505000000000000000e+04,8.572876768390679558e+01
2.510000000000000000e+04,8.571043328906849013e+01
2.515000000000000000e+04,8.578178520083426406e+01
2.520000000000000000e+04,8.578199356778827678e+01
2.525000000000000000e+04,8.578565266264210720e+01
2.530000000000000000e+04,8.579217703689494101e+01
2.535000000000000000e+04,8.575673758307671335e+01
2.540000000000000000e+04,8.578783102709240893e+01
2.545000000000000000e+04,8.579109850815203231e+01
2.550000000000000000e+04,8.573621889209366032e+01
2.555000000000000000e+04,8.582094686300641229e+01
2.560000000000000000e+04,8.575523188168422450e+01
2.565000000000000000e+04,8.579812836366353679e+01
2.570000000000000000e+04,8.567556276067671206e+01
2.575000000000000000e+04,8.571522608142387867e+01
2.580000000000000000e+04,8.578701198504548131e+01
2.585000000000000000e+04,8.571594024716186766e+01
2.590000000000000000e+04,8.572662721767956384e+01
2.595000000000000000e+04,8.575459015231729154e+01
2.600000000000000000e+04,8.575175448341278184e+01
2.605000000000000000e+04,8.569357733444644509e+01
